alpha, a, delta_theta, d
1.5703399725299914, 0.13978519921902974, -3.42490266772022e-08, 162.53061243177024
-0.002382352369844075, -411.5563845568282, -0.2531763966142671, 44696.17581820033
0.004778247021909669, -391.86554115679604, 6.494117705030079, -48162.84422020848
1.5704594645987784, 0.08730251117259634, 0.042247018525697524, 3600.0903289216562
-1.5705784780825567, 0.021683559300043793, 8.561899855590027e-07, 99.86501027140135
0.0, 0.0, -3.30248776415909e-09, 99.71680152203149
